0,1,2
-1.5990149473948498,-3.285910011633096,-5.746212549177798
5.493065279208888,0.875117346699299,1.8829584822764707
5.108008749324103,0.6827488993032823,2.3013085286726738
5.101895466814032,0.6983627098515289,2.2714496060276774
5.205188810936019,0.6823756669600229,1.6715838216748293
5.419286315520523,0.8719452743421354,1.6598741296373034
4.116737707025994,-0.2265542504358775,0.17507289733203812
5.077290633414069,0.7804207510958048,2.6044320549599806
3.780073102812729,-0.3998147795602053,-2.313129308690624
3.9008464753908028,-0.14043584250836716,0.15161900003643058
3.806381073151766,-0.1300978527037847,1.2212609811114958
3.806381073151766,-0.1300978527037847,1.2212609811114958
4.441428224735148,0.46039849177529124,2.000381057967548
4.441428224735148,0.46039849177529124,2.000381057967548
4.413131633043884,0.440342700454581,0.8889209892784959
-1.488024142981492,-4.819237217045568,-5.259967458829088
-1.1642732897311705,-4.451844130551697,-5.35533387256306
3.7989567921223664,0.37857148229165816,1.0309342221611462
-0.08232361895160434,-3.112629194504588,-5.571870287146267
-0.8589887955131688,-3.6833891578563867,-4.968300877074729
-1.3410380289655228,-4.108437223903095,-5.164747498012509
-0.05879784915609365,-2.977277038671266,-5.533348658107154
-0.05879784915609365,-2.977277038671266,-5.533348658107154
-0.4262900016103457,-3.1599959371902138,-3.8348697929672046
-0.427394557996292,-3.1592817949831895,-3.779093635364199
-0.5798333238512587,-3.2709397144623593,-4.029916084324205
-0.4005095353124647,-3.023993828337856,-3.7685469545023436
3.4592646026431337,0.5691793643806196,0.6581265734973147
2.003666005477886,-0.47130292083512715,-0.9016062410569938
5.014505535607264,2.300397360399588,1.7920886748295208
3.4828806775101087,1.0201425509086728,0.31800118881136075
0.07976511449906476,-1.8616287648636498,-3.642584904123198
0.07976511449906476,-1.8616287648636498,-3.642584904123198
-1.2843509617047717,-3.013622266416145,-5.777669015568982
-1.2830409762094588,-3.006690707553682,-5.480368829630567
-1.2830409762094588,-3.006690707553682,-5.480368829630567
0.16985620590337436,-1.450522289536774,-3.2321462632282936
6.100529870701472,-0.4471586779671833,2.4564608145092817
5.964035371581969,-0.33551804496715354,1.8666502816903683
4.257992195551637,-0.632504458708169,-1.249120961260001
4.257992195551637,-0.632504458708169,-1.249120961260001
4.186660924726023,-0.5897778635606626,-1.2786633840505846
3.6267424104555124,0.31678294377865246,-2.1587484069738925
3.272464128606518,-1.1179298844919632,-2.459641061705466
3.337211645032057,-0.17705602177284674,-2.0156464280473716
3.193402336103516,-0.5809609695862897,-2.4055042349965197
3.3078882289733307,-0.006750967427336496,-3.0930352330314386
3.1912770213136485,0.3078720651897173,-2.992105692668771
3.064074470416856,0.025367638623092992,-2.29355632162233
2.91374466170022,0.15154524495843802,-2.481080171447064
3.172005241865039,3.2024100215167604,-1.3098556717280463
3.0539588049280493,3.175467480921065,-1.732214359552998
3.1089921814507133,2.8197517515927384,-2.454399232687307
2.5339904014061614,0.4638398338995428,-1.897562605065376
2.8021396876171516,3.619405812450439,1.0973478477478122
2.4092133373537212,3.0452196279053045,0.5026041528592375
1.5556086011668206,1.050196044271241,-1.833653587035791
1.5556086011668206,1.050196044271241,-1.833653587035791
1.907085625164911,2.261332247204815,-6.3997749463824185
0.9824596805563487,-0.8984904794737807,-2.884574299942576
-0.20924932839627747,0.6360337227225717,-1.4497845341752738
0.4175448220668445,1.1498855272152015,-0.2920800695617664
-0.6442701670826428,-4.508592846425148,-5.181249473762705
-0.6442701670826428,-4.508592846425148,-5.181249473762705
-0.1271359491911782,-0.020400380104208027,-0.7576778195847116
-0.5045172184351702,-1.8940599848998925,-4.320375353260833
-0.5045172184351702,-1.8940599848998925,-4.320375353260833
-0.2768272498290944,-0.17060233727045418,-0.8623973396076334
-0.2768272498290944,-0.17060233727045418,-0.8623973396076334
0.020849274975596188,1.7639327864295105,-0.8408570610745579
5.353312688907368,0.5888068525228999,-0.06802373931949146
5.017494585336968,0.10785397612440772,-1.1160627029499204
2.516800193313228,3.7383844182489856,1.2098668195942057
2.5420907574766956,3.6722125449880276,1.12300715549069
4.307900742679222,0.7569211414529075,-0.1039944496731684
4.876441607673493,-0.09049960679570468,-1.0449710439085864
4.876441607673493,-0.09049960679570468,-1.0449710439085864
4.4295062286961935,0.4527111180791499,-1.3237009171133773
3.26153019740247,2.393613565079024,-2.7782660264344567
4.586863993738355,0.1254862209000377,-1.2915708113505906
4.490064797561204,0.3101301574442854,-1.6438852908134316
4.514396900913582,0.14050100908259933,-0.5920471099459881
4.514396900913582,0.14050100908259933,-0.5920471099459881
4.250617667810431,0.3287506637213914,-0.5253456275071451
5.178605675535764,-1.3896750854214384,-0.3502672743859858
3.9743844584644075,0.3628736311892229,-0.592336263180913
3.9743844584644075,0.3628736311892229,-0.592336263180913
3.5721081517484436,0.44722932595146636,-1.118631513417227
3.9016151434222253,-0.10421440272770355,-1.8654393098433886
3.3642509442290853,0.535221493185285,-1.3588523920762219
3.207191237717729,0.694178252549273,-1.6205079314317854
3.207191237717729,0.694178252549273,-1.6205079314317854
3.207191237717729,0.694178252549273,-1.6205079314317854
3.207191237717729,0.694178252549273,-1.6205079314317854
2.7194271647427755,1.2395060295856144,-1.3542939721904603
2.7194271647427755,1.2395060295856144,-1.3542939721904603
2.7194271647427755,1.2395060295856144,-1.3542939721904603
3.18974759628286,0.5144520320196113,-2.480806938735941
3.18974759628286,0.5144520320196113,-2.480806938735941
2.334385961014153,1.5170881689678635,-4.809434104145615
1.5075820832080788,2.6712434789587327,-5.61148529601534
3.4907380695287102,4.318549964738093,0.4618774159242065
2.468417234891999,3.8767675012967824,-0.7935860527459626
2.2777272455642965,3.948114368760727,-1.3380752014000032
2.2777272455642965,3.948114368760727,-1.3380752014000032
1.5262953287446233,3.4400167980593306,-0.8961636088878369
2.3704888370747064,3.775568318143921,-1.3816731822444184
3.9866694463542895,3.201118307320936,-3.517077985743068
2.0727687784754156,3.595480256633169,0.6102377243998394
2.0727687784754156,3.595480256633169,0.6102377243998394
4.194129489469534,2.9548334724556455,-3.989819372600265
5.547348224926202,2.3430543942704145,-3.326488423319986
4.728685568046306,2.5763008448978635,-4.960292343088501
4.728685568046306,2.5763008448978635,-4.960292343088501
1.8615997305680176,3.2850595460860843,1.172424104329851
3.2281967442022212,2.7123025724796443,-0.024650328737282123
2.479404305388984,2.794671865805895,-3.1592050466590895
2.3973808702721655,2.689213966220218,-2.88855435696188
2.508405409218998,2.746770915827418,0.4328614843523493
1.5749358834004261,2.6841683715007694,-6.046303524237763
1.5749358834004261,2.6841683715007694,-6.046303524237763
3.139413610594904,2.5990444156284656,-3.888334176236304
2.321953277543084,2.727840242138562,-0.04749154420387791
1.920515722581793,2.617305828871703,-5.704147040320711
1.920515722581793,2.617305828871703,-5.704147040320711
1.920515722581793,2.617305828871703,-5.704147040320711
1.920515722581793,2.617305828871703,-5.704147040320711
2.1311104389890936,2.480426958904251,-0.6678282117332736
2.1544066715979184,2.3240157336501484,-0.5421076420732969
2.9992640618080846,1.9034713102399035,-1.130476992522207
3.0574100531236805,1.868486366126092,-1.5114432330194596
8.245730207181271,0.1014471341150116,-2.076557313853542
5.876833015866266,0.47112414427488636,1.9431494612037956
2.967056643670221,1.338489421194701,1.729352278835755
3.3698747259960165,1.2929451639234173,0.6084326962973108
3.3698747259960165,1.2929451639234173,0.6084326962973108
2.167709623380851,1.7810307707933413,-2.9835158358237894
-1.8569345152346841,4.095149080409086,2.5069809934029923
-1.8569345152346841,4.095149080409086,2.5069809934029923
-2.1760417231621503,3.530925289548105,1.9204754135717426
-2.5764128178012218,3.6644866017302578,2.0063889790350626
-2.697559291783031,3.5650536910672646,1.9101240046266739
-1.8356773771025598,3.33708065210568,2.20564812414343
-1.2846331039088652,3.8603953876220127,1.3742872345300836
-2.2442641335987488,3.396872811036727,1.1549417271118574
-1.1639404888157028,3.590395724193649,1.2170742780954777
-1.439988015836584,2.9451890647157906,1.5938472021464518
-1.3668737491082026,2.9484490548803097,1.500299776654464
-0.7861278025989179,3.4339923167895448,0.7447127561333023
-1.8111082907443163,2.809063662478354,0.4428292781758099
-0.6000167033241229,3.3282761728951504,0.6432626333438282
-0.6496424203114965,3.022542048989379,0.3819035321953016
-0.6233353477778858,2.787927744992257,0.6065862951408951
0.12187369609929188,2.996598303009445,-0.09825691975560691
-1.1470853059921389,2.246076267198313,-0.775686797652186
5.94426945434134,5.076044011157878,-1.642712414028935
0.6266582892513728,2.9783451809015586,-0.40450711080147517
0.20767821649877993,2.719271870882888,-0.4643188631179219
2.429762378418668,3.523882927892074,-0.944453666805213
2.305102133566591,3.3787122875342988,0.3821669742989606
2.305102133566591,3.3787122875342988,0.3821669742989606
0.3222820935629467,2.6643707825365444,-0.5720283173768774
0.3222820935629467,2.6643707825365444,-0.5720283173768774
0.42908460191569364,2.631023331605324,-0.7309429132432047
0.29278611840562996,2.472639234802153,-0.7094902000919275
0.29278611840562996,2.472639234802153,-0.7094902000919275
0.45753659156533716,2.438657159204694,-0.8648023791653293
0.9226798318265821,3.1411115620378554,0.7021492754835099
0.9226798318265821,3.1411115620378554,0.7021492754835099
0.34527527561697957,2.1021050459097474,0.9760864225645947
-2.7072386852200765,3.162795911577267,1.3828051681826372
-2.7370446415943515,2.5487516437529396,1.1409521156320066
-2.8292715827624417,2.3575277575476252,0.9619478263578137
-1.963755098944913,3.705999056185683,1.8517053139716384
-2.233540653405207,1.753267743460332,-0.20279341460756406
-2.029447266950074,1.7229421601537238,-0.6123663973109683
-1.8497246552724071,1.567875589745562,-0.7380112840505941
-1.803420841108657,1.2544882095290717,-0.8955794043734779
-1.8553080963462443,1.1513430855725197,-0.821125798648965
-0.1719108120755498,3.823312656031332,0.18538917644434783
-0.5515584287032969,3.096260065698212,0.12097479579644732
-1.6521170631754951,1.0860181540108036,-0.998438141866876
-1.5229317495442323,0.9401156596114758,-1.320217330689828
0.03940883584166649,3.429255860644803,-0.05102496132282064
-0.3072205609680322,2.367916962647053,0.18442125635254852
0.16420983292813524,3.1683099332254936,-0.23760922341526702
-0.14092138368291623,2.539049170027825,-0.24068870845269152
-0.11002422104312062,2.5501784380040307,-0.20994792414945657
-0.11002422104312062,2.5501784380040307,-0.20994792414945657
0.1128006007546104,2.95704045035591,-0.30388868082740084
0.1426065123197956,2.931167574639093,-0.3510775591306316
0.1426065123197956,2.931167574639093,-0.3510775591306316
-0.0526912319266752,2.4189851396762836,-0.37757572221274976
0.26446688665090345,2.9529585254080604,-0.4977478996049147
-0.08455932273546851,2.2165173028015066,-0.11722432667788446
-0.08455932273546851,2.2165173028015066,-0.11722432667788446
-0.3538967980875042,2.1071337950417064,-0.2606626087296793
-0.3538967980875042,2.1071337950417064,-0.2606626087296793
0.3267481855254134,2.696542374355924,-0.5818774536676352
-0.4835062040912819,1.1892771155168496,-3.064822762213388
-0.22141252787897764,2.0858607560991325,-0.8061497281879224
0.06480304854969651,1.9886809713230837,-0.6220019986402043
0.06480304854969651,1.9886809713230837,-0.6220019986402043
-2.9288687398036526,2.355217328360675,0.8615262504420722
-1.576035783510211,-5.72032045018683,-4.496953493474128
-1.576035783510211,-5.72032045018683,-4.496953493474128
-2.778844980377869,2.245926490031506,0.6037774961435276
-1.6862112374160243,-5.031049206368797,-4.979550824907797
-1.6197493703594588,-4.737185176517442,-4.64281529778513
-1.7121428578880173,-3.8358630634563005,-5.529789265445556
-1.7121428578880173,-3.8358630634563005,-5.529789265445556
-0.36224413777293996,-3.6954345455487854,-4.8113356007822325
-1.4802049053460118,-4.393967744532203,-5.240066301323745
-1.4802049053460118,-4.393967744532203,-5.240066301323745
-2.5336447305179677,2.6493434777848446,-0.858787033480309
-0.437034089123432,-3.443596316397917,-4.5709000926461805
-1.5816217628060494,-3.576058521935347,-5.633488656937289
-1.5816217628060494,-3.576058521935347,-5.633488656937289
-1.5099806196669283,-3.2224123739347363,-5.400298188140894
-1.5099806196669283,-3.2224123739347363,-5.400298188140894
-2.161289797268135,1.7122456700982376,-0.5149769802170405
-0.37431499129466506,-3.326197731057804,-5.571980990898011
-1.4817976075504475,-3.1957948994499508,-5.5405588302901885
-1.4321386011775705,-3.2455028601472526,-5.571042608072692
-1.4321386011775705,-3.2455028601472526,-5.571042608072692
-1.5116891213248813,-2.7952049899910634,-5.805352074465169
-1.5116891213248813,-2.7952049899910634,-5.805352074465169
-2.01534200941121,1.6534551559269297,-0.7146312701629118
-1.4788994936015651,-2.7075448858167217,-5.683901522863705
-1.4788994936015651,-2.7075448858167217,-5.683901522863705
-0.9727947626603104,-4.145283002358861,-4.6623883964884385
-1.2826596769730367,-2.562755617076776,-5.103052045418897
-1.1785434120945417,-2.4167439537563085,-5.380319050484614
-1.1785434120945417,-2.4167439537563085,-5.380319050484614
-1.1785434120945417,-2.4167439537563085,-5.380319050484614
-0.9347405080430805,-1.7015195831205068,1.0160368535410556
-0.9658513833533386,-3.219780649401264,-5.388394456893335
-0.9658513833533386,-3.219780649401264,-5.388394456893335
-0.9673789630903089,-2.532745860511517,-5.382377665282765
4.419220431535497,-3.2370370018778125,-3.675853845573371
4.387217072428149,-3.2018678394584663,-3.966291006372635
6.492152999354917,-2.402638566352718,-3.591835183708324
-1.4866959559112995,-4.854291437555265,-5.243220342807769
-1.4866959559112995,-4.854291437555265,-5.243220342807769
-1.891613360653601,-4.241841360937769,-4.995906703524417
-1.891613360653601,-4.241841360937769,-4.995906703524417
3.3733905479229893,-3.1019293057524564,-3.9311403349524245
5.157890744544824,-2.4250798063771875,-3.5685296032454783
-0.9869128348037656,-4.1336441162528255,-5.251740380331583
-0.9869128348037656,-4.1336441162528255,-5.251740380331583
4.846530553109067,-2.2500596542209297,0.7664289514361201
-1.3724770172081742,-4.07298774685585,-5.444104436532282
2.996776266797741,-2.641530012332747,0.4537539632047333
2.996776266797741,-2.641530012332747,0.4537539632047333
6.0478337087497565,-1.6006841462447734,2.169398280581215
-1.199292761142937,-4.093658320882981,-5.109181853101065
6.067572178940553,-1.3937108382949728,2.051266644806754
6.701579409724842,-1.115343717178283,2.2048756146366664
6.071434439308928,-1.088950567079475,2.7353640458511874
6.081607197244173,-1.0668147778754564,2.775722569299327
6.081607197244173,-1.0668147778754564,2.775722569299327
6.081607197244173,-1.0668147778754564,2.775722569299327
6.078265270914683,-0.8081416459279702,2.6013768545631866
6.078265270914683,-0.8081416459279702,2.6013768545631866
-0.5961371099755208,-2.597104405705152,-5.3430215923363455
-0.5961371099755208,-2.597104405705152,-5.3430215923363455
1.7837061831995684,-1.882100966742475,-2.460592452583957
1.85880044724848,-1.725085656844696,-4.735192555752906
-0.13585000450479168,-2.2862496196331596,-5.939143591419832
-0.13585000450479168,-2.2862496196331596,-5.939143591419832
6.169471916497718,-0.5148191459491462,3.0634402668871434
6.169471916497718,-0.5148191459491462,3.0634402668871434
7.072833005797289,-0.46135206058062517,1.8575442722029862
5.992329590926839,-1.5758757653503683,2.2068301384222364
6.1009048752532795,-1.0191591992375861,2.780594605164357
6.1009048752532795,-1.0191591992375861,2.780594605164357
6.127237526791141,-0.48100162845001737,3.066728389340791
6.127237526791141,-0.48100162845001737,3.066728389340791
6.031491362719162,-0.45325484913933933,1.9759526813526023
6.031491362719162,-0.45325484913933933,1.9759526813526023
5.663662475880831,-0.4646078804784759,2.6439140227195668
4.503301855137185,-0.7929555633203338,1.3029127475238946
3.198260317986834,-1.208099635739345,0.12765983289516353
3.198260317986834,-1.208099635739345,0.12765983289516353
3.015377935602871,-1.2544114973174383,-2.5757203716225816
3.688760065427915,-0.415573422422461,-4.525125216427469
2.6426729511278655,-0.8347796692527987,-4.732747446454852
-1.0375680704092374,-4.664214591725202,-5.621079853892499
-1.0760367067925234,-4.673807019132944,-5.444754986915012
-1.501180374182399,-4.8367339632995545,-5.2631919214383505
-1.5687593313044892,-4.8778127061447325,-5.026315717361698
3.0077820491741702,0.12407526530872526,-3.7277233331902715
-0.43596410988906975,-3.4920320568134353,-6.086857018116694
2.917315288302159,0.14488630111844347,-3.613539646838201
2.6650482813451606,-0.07591264973824496,-2.1096511300169034
2.961457563894954,0.30728702124828455,-3.185546182991894
2.961457563894954,0.30728702124828455,-3.185546182991894
-1.2143113387180777,-4.102329911284788,-5.389896980041197
-1.2143113387180777,-4.102329911284788,-5.389896980041197
-1.2143113387180777,-4.102329911284788,-5.389896980041197
-1.0339850918653601,-3.621332257946726,-5.095115439171645
0.42217330522694896,-0.6620139333187309,-3.6657942013324405
6.268961175250157,-0.4102190710853737,2.6896092934297435
6.154539298014239,-0.5306852645510327,3.072342317870694
6.011757380393244,-0.5606661777193107,2.8205605318467857
5.954642734264371,-1.0619961485503921,2.294883079799784
5.954642734264371,-1.0619961485503921,2.294883079799784
5.834506856012637,0.23200092637636294,2.3446322647446656
5.091776382095661,-1.6535188253730604,0.04297873797664131
4.369771301660229,-0.8319651282286982,-0.4694570428606213
3.294058616554824,3.7562917775079936,0.6808122758987611
3.3085978799552365,2.1521338557510354,-5.3478421387095505
3.0668349911985064,2.835654402788971,-2.393416065546408
3.0668349911985064,2.835654402788971,-2.393416065546408
3.0525073072415134,2.7252549187580435,-2.3766695324262805
3.009052664621522,3.5998188654176584,0.8367564065149484
3.006408676447166,2.813471989525195,-2.58165288394931
3.0694435526571224,-1.0316654803046368,-0.05543798142059775
2.732381657596554,4.012642067432793,0.5568989232087821
2.714425251244552,2.148714221483436,-2.622644302389122
2.6801279931008013,1.6911683415743277,-4.4236357885254325
2.475624334201286,1.6044919263578272,-4.674352523701344
2.34808164116956,1.6591068684278936,-4.8484601141086845
1.953565346062987,2.8283790381241074,-1.2344923614372119
1.9156841185217925,1.8958547734291515,-6.027688569589193
1.9156841185217925,1.8958547734291515,-6.027688569589193
1.8745231173808503,2.801833313297759,-1.2182283006839734
1.6076814626104219,2.5590315680850106,-2.409345865521829
1.4767155346546081,2.1752267310649773,-5.899454627216515
1.4767155346546081,2.1752267310649773,-5.899454627216515
1.3019791575210538,1.4218802235461112,-4.806381273885669
0.38756575212311617,2.153197265778571,-1.941629137584374
0.36657165354680776,2.105625356119641,-2.013280497149554
0.28463883373397686,3.5614310630347212,-0.19844138561998204
-0.26417429048060426,-0.7969681017753213,-4.769563541629866
-0.26417429048060426,-0.7969681017753213,-4.769563541629866
-0.3365228205117289,4.237660877303416,-3.226418989917514
-0.33260874493753206,1.0282727327333236,0.021007700196695442
-0.46676986520967645,1.8399071342184004,0.2481533734098335
-0.8055605364111054,-1.4325089905426505,-5.3921327502158505
-0.8969083509935194,-1.8784014102564284,-5.279570267945764
3.260827016829756,4.130737596579012,0.6904764124975653
5.507428952069784,0.5690500302325958,0.9075769142674814
3.0520877652844884,3.9083611156797886,0.7474673831372582
6.053516436988723,-0.4490558721837705,3.084673772012742
6.053516436988723,-0.4490558721837705,3.084673772012742
5.933354991139777,-0.34540068091158793,2.1520318730162282
6.0997911817169,-1.566939228752723,1.842193656977817
3.2576646027995375,2.2744916210192114,-5.703409369450741
3.2576646027995375,2.2744916210192114,-5.703409369450741
3.1039467528573774,2.601411233161177,-2.3886015369122227
5.969859793542862,-1.558145207967165,2.14295446595769
5.969859793542862,-1.558145207967165,2.14295446595769
2.511256006196154,2.9911766507920934,-2.6799361977893668
5.796385447466272,-1.7829232798643986,0.919493320481402
5.765490303962524,-1.857759726787246,0.8700193243988907
5.765490303962524,-1.857759726787246,0.8700193243988907
2.56051619470398,2.519020436772622,-2.47435142565046
2.7526641166987353,1.8123960745130154,-5.08999641395743
2.7526641166987353,1.8123960745130154,-5.08999641395743
4.128981724944749,-0.13426851671740014,-0.9726614790312085
4.007165106637876,-0.11487339474436553,-1.1945961955829663
4.007165106637876,-0.11487339474436553,-1.1945961955829663
3.9491359193268347,-0.10607348387005633,-1.2296315747886624
3.9491359193268347,-0.10607348387005633,-1.2296315747886624
3.9483277722365298,-0.10582351095312781,-1.251303640194652
3.9483277722365298,-0.10582351095312781,-1.251303640194652
3.9114076783954124,-0.09119870185973922,-1.3099343293809826
1.8856438993427607,3.0886911483146795,-1.0723955925972608
2.617633857591783,1.7305723216514748,-1.0064601392422428
2.617633857591783,1.7305723216514748,-1.0064601392422428
4.789568035756766,-0.7014006622693065,-0.5243923432344342
2.4824552076649953,1.6334680043742866,-4.651051898967243
2.4824552076649953,1.6334680043742866,-4.651051898967243
7.389898155865685,0.22379825493839678,-0.39544508712804327
7.351061878414002,-0.2033481119426166,-0.10912585721595786
6.140763377406058,0.28396831291544,2.7412163822736098
6.136573033694873,0.28688077614286556,2.719880231039716
3.14541655228615,2.4232751241798205,-5.677667688173584
6.629976370860366,-0.5045547892267774,2.2836634754529475
6.0883922465326314,-0.24981945882372547,2.7607497748516368
3.2890477609699564,1.9427787336700963,-2.9350938566613047
3.240260866594634,1.9209306648722624,-2.5755848317524626
5.994689196203935,-0.48866499746207903,1.9594751950249156
5.212926922074533,-0.14931780094479685,-0.42370820555619515
1.793711064646117,2.5142380918647826,-5.760463257520652
1.470765058976423,2.9202957343879365,0.31468614674769246
1.470765058976423,2.9202957343879365,0.31468614674769246
1.470765058976423,2.9202957343879365,0.31468614674769246
2.5966195163191927,1.6803989331318794,-5.171776057195109
6.039738547321167,-1.2650047546213474,2.0601319318146105
6.019812085895484,-1.3368349135182218,2.0579433280566106
6.019812085895484,-1.3368349135182218,2.0579433280566106
2.110166529378323,1.7949744956652909,-4.660279641341462
4.32618457828811,-0.08189591254362405,-0.7030065839699837
4.32618457828811,-0.08189591254362405,-0.7030065839699837
3.89722123227426,0.18733797219932846,-1.714308184155783
3.89722123227426,0.18733797219932846,-1.714308184155783
5.9890018769520275,-1.574783587492368,2.1587607997745346
5.9890018769520275,-1.574783587492368,2.1587607997745346
3.9225478562411102,0.10381838785205866,-1.7719039094430014
4.070779721193599,-0.009390673429231944,-1.2550240464819717
4.070779721193599,-0.009390673429231944,-1.2550240464819717
3.936655048689876,0.011697534297637202,-1.5629327208262669
3.936655048689876,0.011697534297637202,-1.5629327208262669
7.330130753718992,1.9404751780846339,-0.2232007682254008
7.330130753718992,1.9404751780846339,-0.2232007682254008
8.60882943319628,1.2090036883649313,-0.19458035819850122
2.987459052954865,3.88508735922161,0.4096856528642474
6.393286068118194,1.3439083834920207,0.11125762873904282
2.930642654039782,2.519131990525504,-2.8046163366599015
2.8565878413152688,2.480605275834109,-2.6053365455178477
6.770053572851101,0.597286812913905,-4.0940961323894225
2.6661275995572007,2.545586664729904,-2.474688639642286
2.793595605938525,2.592598885827626,-6.0463320081927066
2.6435282413928163,2.6155474270788663,-5.284453197699386
2.2310418854405225,2.5817250012326722,-3.154368353772016
5.814498175625118,0.531073902419261,1.8643784499067795
-1.1586660368630923,4.062241429025752,0.6898021924045249
-1.1586660368630923,4.062241429025752,0.6898021924045249
3.083588212630091,1.9939817538840354,-1.5771524945816728
6.102949843800341,0.3037946081669063,2.723714715949253
2.8754900277539406,1.9037123582735407,-5.375138040766426
6.202404143261569,-0.10271354577227809,2.2428886623199475
2.0176913304293262,2.1965989184395243,-3.9106014335215313
2.0176913304293262,2.1965989184395243,-3.9106014335215313
1.7444258980786749,2.5385396561365123,-5.259064059561174
6.074044968040294,-0.253513785792745,2.7705591940925918
6.074044968040294,-0.253513785792745,2.7705591940925918
2.5941563985812586,1.6568948726849049,-5.175456964995011
2.5941563985812586,1.6568948726849049,-5.175456964995011
6.046848061090855,-0.4725684738173126,3.0225163692788315
6.046848061090855,-0.4725684738173126,3.0225163692788315
1.2877361657285604,1.9370782961359077,-4.362070516902682
6.02604801438924,-1.0032892023292594,2.73762286512693
-2.0929893194903553,4.092035525241345,2.6934996566839473
0.5590174133801855,3.02169079751585,-4.973103847117656
-1.342944416269374,2.938692535845978,1.77228394384291
2.4839476512097813,2.8768125519403593,-1.2548949360586419
1.8800073910045167,2.766299201032425,-2.9928056647009207
1.9916220356946654,2.7820266385567938,-5.742427030622213
1.6755293608312352,2.585830210114724,-3.143782724093414
