0,1,2
0.9265336714582122,1.1887547073577762,-1.8203711259547122
-0.7765890262779872,-0.9234595719561575,-5.060754153584373
1.6104679150413526,1.6888639375901178,-1.7160073480186464
-0.9139526866966565,-1.5098634145804362,-2.9885538088327
-0.6091739453519658,-0.5015347201511184,-4.458916550156433
1.62688885021292,2.380505043430152,-3.883745622559119
0.1838790466405787,2.068722934852076,-4.094060009668664
1.8444492219467479,0.5639626980991297,-2.3199522925849276
1.7353390851659767,0.48584785831235006,-2.5468901596641946
-0.04686176240456005,2.4410872081829478,-3.76288718929984
1.1721028588709481,0.5714824642085946,-1.2774473435011657
1.7863246634027121,1.5287276117203918,-1.9239120286516898
0.840703841510574,-1.6386696110244479,-2.3049168373057487
1.3378228069019282,3.9291014002203335,-2.48167911919264
1.5200224793458905,-0.5893863758556692,-1.6453487590150073
1.2372587972718099,0.6248979682905202,-1.5769021237131107
-1.07198774164961,-2.8245502810602905,-4.82619507055708
0.8314632046377013,-0.2736820306592593,-3.216335775781389
-0.47524948439898607,0.12402112006775615,-4.024765278030756
1.235406179427096,1.0912028661544149,-0.7117253700214836
1.6986220483580223,2.9784653423252263,-3.0726031847096187
-0.4542507756443447,0.37159784733503487,-4.093763637126651
0.06537812399580947,1.843597529014894,-3.8978704111393716
1.4155637814294098,4.058095203310819,-2.0977502732163265
0.4528302397897861,-1.105034048499871,-1.8378893303649682
-1.1837250369889751,-4.345684496662548,-6.1829328364112595
-1.277140258067997,-2.7485368568012007,-5.646244922042605
-0.08089808302656049,1.1390874253775478,-6.853765801127239
0.9141555195913302,-0.9652968010729884,-2.494358549989782
-1.1848466087104583,-4.2428991302985395,-6.2443053170735645
-0.20141326883660596,-4.776592175575981,-4.036709464132664
-0.7583534944759631,-2.0997393262090656,-3.6723531398820937
0.17065471277984173,-1.7010135242816748,-4.497819186815813
-0.4564858738543466,0.3889151295726505,-6.24443668729571
0.9788667477862363,2.7579122807552467,-4.125380267058249
0.8497593348057463,-1.4726176803832811,-1.430108662208439
0.9868752475545576,1.0383816308215763,-2.792413240055277
0.620374620372106,-2.6275361611063013,-2.604452542330117
1.6612511396482612,1.8730333856759742,-0.9755839665061559
0.9272873994989164,4.169949243785338,-2.7259075530554444
-0.8829573618232824,-1.4875853794281382,-5.911650566021191
1.7246775318144738,0.02969968566454237,-2.6209464229386925
-0.3539640095867315,1.2808880915521574,-5.022613732069286
0.5372516318300445,0.3792505133596586,-1.5665593720282462
1.6562757962749828,3.5751519531169427,-2.2377125497890837
-0.6900167774761123,-3.918557419732612,-5.018171551812003
1.1996343827312494,-0.7799038679706296,-2.4546504095798127
-0.3655016851478168,-2.618165770308071,-3.4108333548541996
-0.11984940414844567,1.9763582962090809,-3.239097056504158
0.23669270322982044,-2.2615804002040223,-4.046857521231503
-0.29168839144642933,-0.5203271502869926,-4.729008290852596
1.1321182111528219,1.3299296330901302,-1.4971178361294544
-0.7349045275169229,-0.40986055714370184,-3.579551877851106
2.301073056847057,3.6102031424018493,-4.258830891888728
-1.9387977422223548,-3.6187663273226907,-4.9279317884396185
0.46289245665396594,-2.821101026080279,-1.8640905178518352
-0.07410052155796737,0.7303029983624717,-6.455573952323785
1.6366028304899056,2.3426313687237084,-4.031010117933985
0.7937656554126993,2.3543404772696914,-4.923609881708076
-0.2810452542001572,-2.690737274923949,-3.8856618192621544
1.66487375634461,-0.6813343293765517,-1.9008162176814762
0.1630703768611891,-2.2588764401392973,-2.155914666135819
0.32824901276318363,0.23276394646009246,-1.8890848546304813
1.0239250311617323,0.9892381545909967,-1.8108199727143983
-0.27895877173514205,-2.2805437206792982,-6.093788114863097
0.04033455882215131,-2.057079946471638,-4.77576096913582
1.1158140188154158,-1.0700408996796233,-3.006412281926221
0.8435980365209421,-2.2921728559084835,-2.736304546389687
-0.04498070529373838,-0.7513030753397462,-4.772552017066161
2.139455946073293,1.2143683488081087,-2.996828226534072
0.609247365844725,1.7307070656422043,-5.031886937005274
0.7214422478509802,-1.4829132963211538,-2.7367737848739266
0.913578914950464,1.1751024854495864,-4.997033493553494
